filename,text,up_votes,down_votes,age,gender,accent,duration
cv-invalid/sample-014466.mp3,he had used the two stones only once one morning when he was at a marketplace,1,2,twenties,,indian,
cv-invalid/sample-014467.mp3,the only shadow was that of the few scattered pine trees,0,2,,,,
cv-invalid/sample-014468.mp3,the drivers carried the freight themselves over such treacherous footing and then reloaded the camels,1,2,,,,
cv-invalid/sample-014469.mp3,it had a diameter of about thirty yards,0,2,,,,
cv-invalid/sample-014470.mp3,it was such a gradual movement that he found it only by noticing the dots,0,4,,,,
cv-invalid/sample-014471.mp3,he condemned the commander to death without honor,0,2,,,,
cv-invalid/sample-014472.mp3,maybe tomorrow said the boy moving away,0,1,,,,
cv-invalid/sample-014473.mp3,i could see something in their faces,0,2,,,,
cv-invalid/sample-014474.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,1,2,,,,
cv-invalid/sample-014475.mp3,he asked it please never to stop speaking to him,0,1,,,,
cv-invalid/sample-014476.mp3,but there was something there in his heart that wouldn't allow him to do so,0,1,,,,
cv-invalid/sample-014477.mp3,in those days very few of the people had any idea about astronomy,1,2,,,,
cv-invalid/sample-014478.mp3,the jacket had a purpose and so did the boy,0,1,,,,
cv-invalid/sample-014479.mp3,she would never know the difference because she didn't know how to read,0,1,,,,
cv-invalid/sample-014480.mp3,they drank their milk and fell asleep,0,1,teens,male,england,
cv-invalid/sample-014481.mp3,you are wise because you observe everything from a distance the boy said,1,2,,,,
cv-invalid/sample-014482.mp3,the burning fire had been extinguished,0,2,,,,
cv-invalid/sample-014483.mp3,what have you done with them,0,1,sixties,male,england,
cv-invalid/sample-014484.mp3,if you can concentrate always on the present you'll be a happy man,0,1,twenties,male,philippines,
cv-invalid/sample-014485.mp3,what's that got to do with it,0,1,,,,
cv-invalid/sample-014486.mp3,you call this a happy family,0,1,,,,
cv-invalid/sample-014487.mp3,everyone seemed very excited,0,1,,,,
cv-invalid/sample-014488.mp3,the crowd swayed a little as i elbowed my way through,1,6,twenties,male,us,
cv-invalid/sample-014489.mp3,sometimes their caravan met with another,0,1,,,,
cv-invalid/sample-014490.mp3,in those days very few of the people had any idea about astronomy,33,38,,,,
cv-invalid/sample-014491.mp3,let me formulate a response to that question,0,1,,,,
cv-invalid/sample-014492.mp3,i was impatient to see it opened,10,4,twenties,male,us,
cv-invalid/sample-014493.mp3,well i'd like to see their land and see how they live said his son,0,3,,,,
cv-invalid/sample-014494.mp3,he was more certain of it than of anything in the world,0,1,,,,
cv-invalid/sample-014495.mp3,that wasn't at all necessary,0,1,,,,
cv-invalid/sample-014496.mp3,and because the tribes declared war i went to the well seeking the alchemist,0,1,,,,
cv-invalid/sample-014497.mp3,undefined,0,3,,,,
cv-invalid/sample-014498.mp3,i knew you would come,0,1,,,,
cv-invalid/sample-014499.mp3,having a nervous breakdown,0,1,twenties,male,indian,
cv-invalid/sample-014500.mp3,problems please try again laterp,1,4,,,,
cv-invalid/sample-014501.mp3,makes about five thousand a year,0,1,,,,
cv-invalid/sample-014502.mp3,there was a moment of silence so profound that it seemed the city was asleep,0,1,,,,
cv-invalid/sample-014503.mp3,the conversation was interrupted by the warehouse boss,1,2,,,,
cv-invalid/sample-014504.mp3,the chilli sauce provided spiciness,0,1,fourties,female,us,
cv-invalid/sample-014505.mp3,it was just that he couldn't grasp what it meant,1,2,,,,
cv-invalid/sample-014506.mp3,you're the only one in town that can help me,0,1,,,,
cv-invalid/sample-014507.mp3,scattered groups of people were hurrying from the direction of woking,0,2,fourties,female,england,
cv-invalid/sample-014508.mp3,some went away while i was there and other people came,0,4,,,,
cv-invalid/sample-014509.mp3,you left out number five,0,1,,,,
cv-invalid/sample-014510.mp3,so immerse yourself in it,1,2,twenties,male,,
cv-invalid/sample-014511.mp3,you're looking for witch doctors he spoke some verses from the koran and moved on,0,1,,,,
cv-invalid/sample-014512.mp3,he should have decided to become a shepherd the boy said,0,4,,,,
cv-invalid/sample-014513.mp3,as they stood on the escalator they wondered how high they were,0,1,,,,
cv-invalid/sample-014514.mp3,you should see the other guy specifically how good at fighting he is,0,2,,,,
cv-invalid/sample-014515.mp3,go and speak to the tribal chieftains said the camel driver,0,2,,,,
cv-invalid/sample-014516.mp3,the alchemist followed as the boy's horse ran for almost half an hour,0,3,,,,
cv-invalid/sample-014517.mp3,we'll just start by impounding the post property,0,1,twenties,female,indian,
cv-invalid/sample-014518.mp3,but they could never have taught him arabic,0,1,,,,
cv-invalid/sample-014519.mp3,the boy thought it a strange question,1,2,,,,
cv-invalid/sample-014520.mp3,and he wasn't faring much better,1,2,,,,
cv-invalid/sample-014521.mp3,they were known as seers and they were held in fear by women and the elderly,0,1,,,,
cv-invalid/sample-014522.mp3,but those who know about such things would know that those are urim and thummim,0,1,,,,
cv-invalid/sample-014523.mp3,my tax dollars pay for those public school proms,0,1,,,,
cv-invalid/sample-014524.mp3,he didn't want to cry with the other people there,0,3,,,,
cv-invalid/sample-014525.mp3,three to two in our favor,0,1,,,,
cv-invalid/sample-014526.mp3,undefined,0,3,,,,
cv-invalid/sample-014527.mp3,undefined,1,2,,,,
cv-invalid/sample-014528.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,0,3,,,,
cv-invalid/sample-014529.mp3,our merchants bought that man and brought him to egypt,0,1,,,,
cv-invalid/sample-014530.mp3,they were people of the desert and clamored to hear his stories about the great cities,1,2,fourties,female,us,
cv-invalid/sample-014531.mp3,a line of flame high can be seen in the atmosphere,0,3,,,,
cv-invalid/sample-014532.mp3,i locked eyes with a fish in the tank,0,4,,,,
cv-invalid/sample-014533.mp3,for a moment everything was dark and scary,0,2,,,,
cv-invalid/sample-014534.mp3,undefined,0,3,,,,
cv-invalid/sample-014535.mp3,you can't do that,0,1,,,,
cv-invalid/sample-014536.mp3,i just wanted to be sure,0,1,,,,
cv-invalid/sample-014537.mp3,so how will we name all these hurricanes,0,2,,,,
cv-invalid/sample-014538.mp3,there's no danger the boy said when they had moved on past the encampment,0,2,,,,
cv-invalid/sample-014539.mp3,pedro hugged his teddy as hard as he could,0,1,,,,
cv-invalid/sample-014540.mp3,my chemist told me to take these tablets before eating,0,1,,,,
cv-invalid/sample-014541.mp3,i ain't gonna squeal,0,1,,,,
cv-invalid/sample-014542.mp3,he sat on a stone and allowed himself to become hypnotized by the horizon,0,1,,,,
cv-invalid/sample-014543.mp3,but that was simply because my eye was tired,1,2,sixties,female,canada,
cv-invalid/sample-014544.mp3,he believed in omens,0,2,,,,
cv-invalid/sample-014545.mp3,what's the idea of locking this,0,1,,,,
cv-invalid/sample-014546.mp3,the boy wanted to believe that his friend had simply become separated from him by accident,1,2,teens,male,scotland,
cv-invalid/sample-014547.mp3,my name is melchizedek said the old man,0,1,,,,
cv-invalid/sample-014548.mp3,it brought his heart into his mouth,1,2,,,,
cv-invalid/sample-014549.mp3,i thought about whether we should find coins and models in it and so on,0,2,,,,
cv-invalid/sample-014550.mp3,he had assumed he would soon return to his sheep,1,2,twenties,male,us,
cv-invalid/sample-014551.mp3,i could feel that they were hungry for something,0,2,,,,
cv-invalid/sample-014552.mp3,if you start your emails with greetings let me be the first to welcome you to earth,0,1,,,,
cv-invalid/sample-014553.mp3,that baker he said to himself without completing the thought,0,1,,,,
cv-invalid/sample-014554.mp3,at the same time people were passing my shop all the time heading for mecca,0,1,,,,
cv-invalid/sample-014555.mp3,drink and enjoy yourself said the alchemist noticing that the boy was feeling happier,0,1,,,,
cv-invalid/sample-014556.mp3,my seven year resume gap is marked not drugs,5,6,,,,
cv-invalid/sample-014557.mp3,then the two went off to have some more tea,0,1,,,,
cv-invalid/sample-014558.mp3,undefined,0,1,,,,
cv-invalid/sample-014559.mp3,it seemed as if what the old king had called beginner's luck were no longer functioning,0,3,,,,
cv-invalid/sample-014560.mp3,and one or two persons were returning,0,1,,,,
cv-invalid/sample-014561.mp3,he wanted to tell him about fatima,1,2,,,,
cv-invalid/sample-014562.mp3,but you know that i'm not going to go to mecca,2,3,,,,
cv-invalid/sample-014563.mp3,so how will we name all these hurricanes,0,3,,,,
cv-invalid/sample-014564.mp3,well interpret the dream he said,0,1,,,,
cv-invalid/sample-014565.mp3,he ran his fingers slowly over the stones sensing their temperature and feeling their surfaces,0,1,,,,
cv-invalid/sample-014566.mp3,one of the worst crooks in town,0,1,,,,
cv-invalid/sample-014567.mp3,his life and his path had always provided him with enough omens,0,3,,,,
cv-invalid/sample-014568.mp3,you can stand just so much,1,2,,,,
cv-invalid/sample-014569.mp3,at once he connected the two incidents,0,2,thirties,male,us,
cv-invalid/sample-014570.mp3,he got up early with the idea of finding it,0,1,thirties,male,england,
cv-invalid/sample-014571.mp3,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness,0,2,,,,
cv-invalid/sample-014572.mp3,my wife pointed out to me the brightness of the red green and yellow signal lights,0,2,,,,
cv-invalid/sample-014573.mp3,the alchemist dismounted slowly and the boy did the same,0,1,,,,
cv-invalid/sample-014574.mp3,advancing slowly they searched among the stones,0,2,,,,
cv-invalid/sample-014575.mp3,it's only a few words mumbled over you by a judge,0,1,fifties,female,australia,
cv-invalid/sample-014576.mp3,why haven't i known that,0,1,,,,
cv-invalid/sample-014577.mp3,the boy smiled and continued digging,0,1,,,,
cv-invalid/sample-014578.mp3,the ivy climbed up the building and wrapped itself around the chimney,1,2,fifties,female,australia,
cv-invalid/sample-014579.mp3,henderson stood up with a spade in his hand,1,14,twenties,male,us,
cv-invalid/sample-014580.mp3,you point to a trail of ants leading into the house,0,3,,,,
cv-invalid/sample-014581.mp3,i just don't trust anyone who says they've never had hamburger helper,0,1,thirties,female,canada,
cv-invalid/sample-014582.mp3,since the miner had sacrificed everything to his destiny the old man decided to become involved,0,1,,,,
cv-invalid/sample-014583.mp3,he had never imagined that questions about life would be of such importance to a shepherd,0,3,sixties,male,us,
cv-invalid/sample-014584.mp3,the boy noticed that the man's clothing was strange,1,2,fifties,female,australia,
cv-invalid/sample-014585.mp3,i need you to be spontaneous he asked me out to din din,0,7,,,,
cv-invalid/sample-014586.mp3,this morning i found a calculator taped to my wii,1,3,,,,
cv-invalid/sample-014587.mp3,thousands of workers commute from the surroundings into the city each day,0,2,,,,
cv-invalid/sample-014588.mp3,you brought a new feeling into my crystal shop,0,1,,,,
cv-invalid/sample-014589.mp3,who are you he heard a voice ask him in spanish,0,1,twenties,male,england,
cv-invalid/sample-014590.mp3,i turned and as i did so the screw must have fallen out,0,1,,,,
cv-invalid/sample-014591.mp3,what your husband was mixed up in,0,1,,,,
cv-invalid/sample-014592.mp3,fatima was more important than his treasure,0,1,,,,
cv-invalid/sample-014593.mp3,they mounted their horses and rode out in the direction of the pyramids of egypt,0,1,teens,male,us,
cv-invalid/sample-014594.mp3,when he had completed the cleaning he asked the man for something to eat,0,1,,,,
cv-invalid/sample-014595.mp3,and he immediately felt peace in his heart,0,1,,,,
cv-invalid/sample-014596.mp3,the whole thing seemed depressingly futile,0,1,,,,
cv-invalid/sample-014597.mp3,his heart squeezed as if his chest had suddenly compressed it,15,2,twenties,male,,
cv-invalid/sample-014598.mp3,the sun thought for a minute,0,2,,,,
cv-invalid/sample-014599.mp3,there's a caravan leaving today for alfayoum,0,1,,,,
cv-invalid/sample-014600.mp3,and he gave the boy his blessing,0,1,,,,
cv-invalid/sample-014601.mp3,i kept my eyes fixed on the cylinder and began pushing my way back from the edge of the pit,0,2,,,,
cv-invalid/sample-014602.mp3,at once he connected the two incidents,0,3,,,,
cv-invalid/sample-014603.mp3,the mixture took on a reddish color almost the color of blood,0,4,,,,
cv-invalid/sample-014604.mp3,coming down the block is the biggest steamroller i have ever seen,0,1,,,,
cv-invalid/sample-014605.mp3,the boy waited and then interrupted the old man just as he himself had been interrupted,2,3,,,,
cv-invalid/sample-014606.mp3,what's your name he asked,0,1,,,,
cv-invalid/sample-014607.mp3,he's hardly my mr doyle,0,1,twenties,male,,
cv-invalid/sample-014608.mp3,but the boy never took his eye off his new friend,0,2,,,,
cv-invalid/sample-014609.mp3,alfayoum is in egypt said the arab,0,1,,,,
cv-invalid/sample-014610.mp3,but the alchemist continued to look to the horizon,0,1,,,,
cv-invalid/sample-014611.mp3,the top had certainly ceased to rotate,12,6,,,,
cv-invalid/sample-014612.mp3,why the shots stopped after the tenth no one on earth has tried to explain,0,1,,,,
cv-invalid/sample-014613.mp3,undefined,2,35,,,,
cv-invalid/sample-014614.mp3,the old man returned the book to the boy,0,3,,,,
cv-invalid/sample-014615.mp3,that's the way it will be with our love for each other,0,1,,,,
cv-invalid/sample-014616.mp3,few people realise the immensity of vacancy,0,2,,,,
cv-invalid/sample-014617.mp3,the whole creature heaved and pulsated convulsively,0,2,,,,
cv-invalid/sample-014618.mp3,it's a terrible reflection on our city,0,3,,,,
cv-invalid/sample-014619.mp3,it spread through the planet's atmosphere and obscured its more familiar features,6,7,,,,
cv-invalid/sample-014620.mp3,the people were also praying to heaven for protection,0,1,,,,
cv-invalid/sample-014621.mp3,you can't believe it's not butter,1,3,fourties,male,us,
cv-invalid/sample-014622.mp3,i need you to be spontaneous he asked me out to din din,1,2,,,,
cv-invalid/sample-014623.mp3,what is an alchemist he asked finally,0,3,,,,
cv-invalid/sample-014624.mp3,the boy watched as his companion went to his horse and withdrew a scimitar,0,1,,,,
cv-invalid/sample-014625.mp3,the two men hurried back and found the cylinder still lying in the same position,11,3,,,,
cv-invalid/sample-014626.mp3,there were three hundred wells fifty thousand date trees and innumerable colored tents spread among them,0,1,,,,
cv-invalid/sample-014627.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,1,2,,,,
cv-invalid/sample-014628.mp3,because you are trying to realize your destiny,0,1,,,,
cv-invalid/sample-014629.mp3,i locked eyes with a fish in the tank,0,1,,,,
cv-invalid/sample-014630.mp3,what is a foreigner doing here asked another of the men,2,3,,,,
cv-invalid/sample-014631.mp3,but just before lunchtime a boy stopped in front of the shop,45,6,teens,male,us,
cv-invalid/sample-014632.mp3,it's doubled our circulation,0,2,,,,
cv-invalid/sample-014633.mp3,they looked for the fallen mass but found nothing,11,3,thirties,male,,
cv-invalid/sample-014634.mp3,undefined,0,2,,,,
cv-invalid/sample-014635.mp3,as the englishman left fatima arrived and filled her vessel with water,1,2,,,,
cv-invalid/sample-014636.mp3,but i didnt think that it contained any living creature,4,5,teens,male,england,
cv-invalid/sample-014637.mp3,ogilvy told him everything that he had seen,0,3,,,,
cv-invalid/sample-014638.mp3,but he granted the travelers three days,0,2,,,,
cv-invalid/sample-014639.mp3,he wrapped the twigs in a piece of cloth and put them back in his bag,0,1,,,,
cv-invalid/sample-014640.mp3,but my heart is agitated the boy said,0,2,fifties,female,us,
cv-invalid/sample-014641.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,0,2,,,,
cv-invalid/sample-014642.mp3,i went stretching my legs clumsily and feeling my way in the dark,0,3,,,,
cv-invalid/sample-014643.mp3,one that will write,0,1,thirties,male,us,
cv-invalid/sample-014644.mp3,sometimes there's just no way to hold back the river,0,1,,,,
cv-invalid/sample-014645.mp3,it turned out to be a bitter tea,0,1,,,,
cv-invalid/sample-014646.mp3,except for my ulcers,0,1,,,,
cv-invalid/sample-014647.mp3,he moved about invisible but everyone could hear him,0,1,thirties,female,england,
cv-invalid/sample-014648.mp3,but just before lunchtime a boy stopped in front of the shop,0,1,sixties,female,african,
cv-invalid/sample-014649.mp3,only in that way would he be able to read the omens,0,3,,,,
cv-invalid/sample-014650.mp3,shame on you and get off my front porch,0,3,,,,
cv-invalid/sample-014651.mp3,well why don't you go to mecca now asked the boy,0,2,twenties,male,us,
cv-invalid/sample-014652.mp3,that's right said the old man able to read the boy's thoughts,1,9,,,,
cv-invalid/sample-014653.mp3,hundreds must have seen it and taken it for a falling star,1,2,,,,
cv-invalid/sample-014654.mp3,they are so used to me that they know my schedule he muttered,0,1,,,,
cv-invalid/sample-014655.mp3,as they moved along the boy tried to listen to his heart,0,3,,,,
cv-invalid/sample-014656.mp3,he did find it soon after dawn and not far from the sand pits,0,3,fourties,female,england,
cv-invalid/sample-014657.mp3,the night was warm and i was thirsty,1,3,,,,
cv-invalid/sample-014658.mp3,and the odor of the animals became a bit more tolerable,2,8,fourties,male,us,
cv-invalid/sample-014659.mp3,the desert takes our men from us and they don't always return she said,0,1,,,,
cv-invalid/sample-014660.mp3,undefined,0,3,twenties,male,us,
cv-invalid/sample-014661.mp3,the soul of the world is nourished by people's happiness,1,2,,,,
cv-invalid/sample-014662.mp3,the boy could certainly resist causing that kind of anxiety for the baker,0,1,,,,
cv-invalid/sample-014663.mp3,but the tradition also says that we should believe the messages of the desert,0,1,,,,
cv-invalid/sample-014664.mp3,not until the moon was high did the alchemist ride into view,0,1,,,,
cv-invalid/sample-014665.mp3,but you don't know about love,0,1,fifties,male,england,
cv-invalid/sample-014666.mp3,why do you think i brought you here,0,1,,,,
cv-invalid/sample-014667.mp3,everyone seemed very excited,0,3,,,,
cv-invalid/sample-014668.mp3,it's almost as if he had been here and left his mark he thought,0,1,,,,
cv-invalid/sample-014669.mp3,many people in berkshire surrey and middlesex must have seen it,2,3,,,,
cv-invalid/sample-014670.mp3,i'm looking for a treasure said the boy and he immediately regretted having said it,0,1,,,,
cv-invalid/sample-014671.mp3,i wished i had a light to smoke by,1,2,,,,
cv-invalid/sample-014672.mp3,handle that with kid gloves,0,1,thirties,male,australia,
cv-invalid/sample-014673.mp3,she's the one everybody sells things to,0,1,thirties,female,england,
cv-invalid/sample-014674.mp3,we're in no hurry the chief answered,0,1,thirties,female,us,
cv-invalid/sample-014675.mp3,but use them to buy your flock,0,3,,,,
cv-invalid/sample-014676.mp3,they had gone away to breakfast at henderson's house,0,6,,,,
cv-invalid/sample-014677.mp3,i like icecream,0,1,thirties,male,scotland,
cv-invalid/sample-014678.mp3,his new friend pushed the owner aside and pulled the boy outside with him,0,2,,,,
cv-invalid/sample-014679.mp3,dense clouds of smoke or dust can be seen through a powerful telescope,0,3,,,,
cv-invalid/sample-014680.mp3,dense clouds of smoke or dust can be seen through a powerful telescope,1,2,,,,
cv-invalid/sample-014681.mp3,how they managed to improvise at such short notice she'll never know,0,1,,,,
cv-invalid/sample-014682.mp3,the camel driver though seemed not to be very concerned with the threat of war,0,4,,,,
cv-invalid/sample-014683.mp3,did you say a king he asked,0,2,teens,male,african,
cv-invalid/sample-014684.mp3,looking through the telescope i saw a circle of deep blue and the little round planet,13,3,,,,
cv-invalid/sample-014685.mp3,you mustn't let what she said bother you,0,2,,,,
cv-invalid/sample-014686.mp3,then he dropped his spade picked up his jacket and came out into the road,0,3,,,,
cv-invalid/sample-014687.mp3,the woman sat down and told him to be seated as well,1,2,,,,
cv-invalid/sample-014688.mp3,he needed someone to talk to so as to avoid thinking about the possibility of war,0,2,sixties,male,us,
cv-invalid/sample-014689.mp3,i'll give you a break,0,1,,,,
cv-invalid/sample-014690.mp3,everyone seemed very excited,1,4,thirties,male,us,
cv-invalid/sample-014691.mp3,and tomorrow his enemy would also be a part of that soul,0,1,,,,
cv-invalid/sample-014692.mp3,he knew nothing about the customs of the strange land he was in,1,2,,,,
cv-invalid/sample-014693.mp3,in spite of this i still believed that there were men in mars,0,3,,,,
cv-invalid/sample-014694.mp3,on the third day the chief met with his officers,0,2,,,,
cv-invalid/sample-014695.mp3,'m all about those invisible cosmic connections that transcend time and distance,0,5,,,,
cv-invalid/sample-014696.mp3,we know that and we are used to it,0,1,,,,
cv-invalid/sample-014697.mp3,the hand that evokes love and creates a twin soul for every person in the world,0,1,,,,
cv-invalid/sample-014698.mp3,the plural of mouse is mice,0,1,,,,
cv-invalid/sample-014699.mp3,because for him you are a green field from which he always returns with game,0,1,,,,
cv-invalid/sample-014700.mp3,and also by unhappiness envy and jealousy,0,1,teens,male,african,
cv-invalid/sample-014701.mp3,what had been next to him five minutes ago was now at the other side,0,3,,,,
cv-invalid/sample-014702.mp3,problems please try again laterp,0,8,,,,
cv-invalid/sample-014703.mp3,is it actually unusual for a planet that its axis is tilted,0,1,twenties,male,,
cv-invalid/sample-014704.mp3,we run smack into a police patrol,0,1,,,,
cv-invalid/sample-014705.mp3,there were lights in the upper windows of the houses when the people went to bed,0,1,,,,
cv-invalid/sample-014706.mp3,the problem is that they don't even realize that they're walking a new road every day,0,1,sixties,male,england,
cv-invalid/sample-014707.mp3,then suddenly he noticed it with a start,0,1,,,,
cv-invalid/sample-014708.mp3,the boy began again to read his book but he was no longer able to concentrate,0,1,,,,
cv-invalid/sample-014709.mp3,if you start your emails with greetings let me be the first to welcome you to earth,0,1,,,,
cv-invalid/sample-014710.mp3,ask the owner of that stall how much the sword costs he said to his friend,0,3,,,,
cv-invalid/sample-014711.mp3,i promised that i would make my own decisions he said to himself,1,2,,,,
cv-invalid/sample-014712.mp3,when were these books written the boy asked,0,3,,,,
cv-invalid/sample-014713.mp3,but none of that mattered to the alchemist,0,1,,,,
cv-invalid/sample-014714.mp3,that's all you are,1,2,,,,
cv-invalid/sample-014715.mp3,i heard a peculiar humming sound from the pit,0,3,,,,
cv-invalid/sample-014716.mp3,before the sun had reached its high point five hundred tribesmen appeared on the horizon,0,2,,,,
cv-invalid/sample-014717.mp3,when he emerged it was with a young arab dressed in white and gold,0,2,twenties,male,us,
cv-invalid/sample-014718.mp3,it must have fallen while i was sitting over there,2,4,,,,
cv-invalid/sample-014719.mp3,one day the earth began to tremble and the nile overflowed its banks,1,2,twenties,male,african,
cv-invalid/sample-014720.mp3,but nowhere could he find his new companion,0,1,,,,
cv-invalid/sample-014721.mp3,did you write it or didn't you,0,4,,,,
cv-invalid/sample-014722.mp3,the shepherd swore that he would,0,1,,,,
cv-invalid/sample-014723.mp3,we're just travelers the alchemist answered,0,1,,,,
cv-invalid/sample-014724.mp3,i found a little crowd of about twenty people surrounding the huge hole,1,2,thirties,male,ireland,
cv-invalid/sample-014725.mp3,i didn't fall in,0,1,thirties,female,,
cv-invalid/sample-014726.mp3,i thought about whether we should find coins and models in it and so on,0,1,fourties,male,,
cv-invalid/sample-014727.mp3,the dunes are changed by the wind but the desert never changes,0,1,,,,
cv-invalid/sample-014728.mp3,darling i have a gift for you,0,1,,,,
cv-invalid/sample-014729.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,0,4,,,,
cv-invalid/sample-014730.mp3,you should see it,0,2,,,,
cv-invalid/sample-014731.mp3,the one you're blocking,0,2,,,,
cv-invalid/sample-014732.mp3,many scientists work their entire careers on this and you say you have solved this in a single afternoon,0,1,twenties,male,,
cv-invalid/sample-014733.mp3,the sheep fidgeted nearby uneasy with their new owner and excited by so much change,0,3,,,,
cv-invalid/sample-014734.mp3,an hour later he had before him a chest of spanish gold coins,1,2,teens,male,us,
cv-invalid/sample-014735.mp3,but you want to know something,0,3,twenties,female,us,
cv-invalid/sample-014736.mp3,in order to find the treasure you will have to follow the omens,0,1,,,,
cv-invalid/sample-014737.mp3,the whole creature heaved and pulsated convulsively,0,1,,,,
cv-invalid/sample-014738.mp3,if we serve tea in crystal the shop is going to expand,0,2,,,,
cv-invalid/sample-014739.mp3,it would have been visible to me had i only looked up as it passed,0,1,,,,
cv-invalid/sample-014740.mp3,it must have fallen while i was sitting over there,11,3,,,,
cv-invalid/sample-014741.mp3,i left my father my mother and the town castle behind,1,2,sixties,female,us,
cv-invalid/sample-014742.mp3,now i will drift gently off to dreamland,1,2,,,,
cv-invalid/sample-014743.mp3,i wished i had a light to smoke by,1,8,,,,
cv-invalid/sample-014744.mp3,i've always looked on bessie as my own sister,0,1,fifties,female,australia,
cv-invalid/sample-014745.mp3,it was dropping off in flakes and raining down on the sand,0,2,,,,
cv-invalid/sample-014746.mp3,my leg's going to sleep,0,2,,,,
cv-invalid/sample-014747.mp3,it had a diameter of about thirty yards,2,4,twenties,male,,
cv-invalid/sample-014748.mp3,but there they saw a crystal shop that offered refreshing mint tea,0,1,twenties,male,us,
cv-invalid/sample-014749.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars,0,1,fifties,male,australia,
cv-invalid/sample-014750.mp3,the woman said she had never heard of such a person and hurried away,1,2,,,,
cv-invalid/sample-014751.mp3,it knew of the boy's talk with the desert because the winds know everything,0,1,,,,
cv-invalid/sample-014752.mp3,i couldn't ascertain the reason,0,2,,,,
cv-invalid/sample-014753.mp3,all things are one the old man had said,0,1,,,,
cv-invalid/sample-014754.mp3,it was such a gradual movement that he found it only by noticing the dots,3,4,,,,
cv-invalid/sample-014755.mp3,you left out number five,0,1,,,,
cv-invalid/sample-014756.mp3,we are part of that soul so we rarely recognize that it is working for us,0,2,,,,
cv-invalid/sample-014757.mp3,the streamer of gas came out towards us,0,4,,,,
cv-invalid/sample-014758.mp3,he didn't need to demonstrate his science and art to anyone,0,3,,,,
cv-invalid/sample-014759.mp3,how long since we've seen each other,0,1,,,,
cv-invalid/sample-014760.mp3,is she running a temperature,0,1,thirties,male,us,
cv-invalid/sample-014761.mp3,it seemed as if what the old king had called beginner's luck were no longer functioning,0,3,,,,
cv-invalid/sample-014762.mp3,i looked at the cylinder again and was completely terrified,0,1,,,,
cv-invalid/sample-014763.mp3,i was disappointed at this inanimate bulk,0,3,,,,
cv-invalid/sample-014764.mp3,sam's crazy about mick,0,1,thirties,male,us,
cv-invalid/sample-014765.mp3,the art festival was a disaster,0,1,,,,
cv-invalid/sample-014766.mp3,the englishman prodded him and the boy asked her about the man who cured people's illnesses,0,1,twenties,male,indian,
cv-invalid/sample-014767.mp3,he didn't want any conversation at this point,0,1,,,,
cv-invalid/sample-014768.mp3,i think they perceived that nothing was to be done at the moment,13,2,fifties,male,us,
cv-invalid/sample-014769.mp3,i don't know why,1,2,twenties,male,us,
cv-invalid/sample-014770.mp3,they filled three sacks,0,1,fourties,male,us,
cv-invalid/sample-014771.mp3,a quarter of a million dollars,0,1,,,,
cv-invalid/sample-014772.mp3,trust in your heart but never forget that you're in the desert,0,2,,,,
cv-invalid/sample-014773.mp3,sadly my dream of becoming a squirrel whisperer may never happen,0,1,twenties,male,,
cv-invalid/sample-014774.mp3,what do you think of that,0,1,teens,male,,
cv-invalid/sample-014775.mp3,you've been doing mighty good work lately,0,1,,,,
cv-invalid/sample-014776.mp3,at the first glance it was really not very exciting,1,2,,,,
cv-invalid/sample-014777.mp3,he took out his money and counted it,0,1,teens,male,us,
cv-invalid/sample-014778.mp3,then he sat in the sunfilled doorway smoking the hookah,0,3,,,,
cv-invalid/sample-014779.mp3,in any case it's good that you've learned that everything in life has its price,0,1,fifties,male,scotland,
cv-invalid/sample-014780.mp3,the tide rushed into the estuary at a menacing pace,0,1,,,,
cv-invalid/sample-014781.mp3,undefined,0,1,,,,
cv-invalid/sample-014782.mp3,the tin was made from aluminium,0,1,,,,
cv-invalid/sample-014783.mp3,you can't trust anybody in this crazy world,0,1,,,,
cv-invalid/sample-014784.mp3,she wasn't her type,0,1,,,,
cv-invalid/sample-014785.mp3,maybe he should not call people names that they don't want to be called,0,2,,,,
cv-invalid/sample-014786.mp3,the levanter was still getting stronger and he felt its force on his face,0,1,,,,
cv-invalid/sample-014787.mp3,you could run an interview that would prove it,0,2,thirties,female,england,
cv-invalid/sample-014788.mp3,replace the ts in tim tebow's name with any other consonant to get a star wars character,1,2,,,,
cv-invalid/sample-014789.mp3,they'll find me anyhow,0,1,,,,
cv-invalid/sample-014790.mp3,he was alarmed by what had happened,0,2,,,,
cv-invalid/sample-014791.mp3,who told you about omens the boy's interest was increasing by the moment,0,1,teens,male,african,
cv-invalid/sample-014792.mp3,you won't miss anything,0,1,thirties,female,us,
cv-invalid/sample-014793.mp3,it spoke of journeys discoveries books and change,1,2,fourties,male,us,
cv-invalid/sample-014794.mp3,the only shadow was that of the few scattered pine trees,17,4,,,,
cv-invalid/sample-014795.mp3,then the thing came upon him in a flash,0,1,,,,
